Price,Close,High,Low,Open,Volume,log_return,return,RSI,PriceMomentum,RETURN_LAG_12,velocity,acceleration,Pct52WeekLow,Pct52WeekHigh,MonthlyVol,DXY,TWI,US_10Y_Yield,Ticker_Yield_Spread
2003-10-27,1.3108999729156494,1.3131999969482422,1.3055000305175781,1.3075000047683716,0,0.0038214624051015307,0.0045770402667144605,23.285938332752934,-2.0473748035224615,-0.020686240563353702,0.0038214624051015307,0.0035917625613483607,,,0.004677910920717691,91.61000061035156,101.4155,4.3,-0.5154545454545509
2003-10-28,1.3099000453948975,1.31659996509552,1.3069000244140625,1.3107999563217163,0,-0.0007630704840395541,0.0182456004320255,22.999223650661747,-0.9602269465089575,-0.009648668517566478,-0.0007630704840395541,-0.004584532889141085,,,0.00468072485573163,91.86000061035156,101.4155,4.23,-0.5854545454545503
2003-10-29,1.311900019645691,1.3128000497817993,1.3061000108718872,1.3099000453948975,0,0.001525650003134107,0.014406613712021343,24.988631578535376,-0.7189364590331482,-0.007215332609162242,0.001525650003134107,0.002288720487173661,,,0.0046953554834359285,91.86000061035156,101.4155,4.31,-0.5054545454545512
2003-10-30,1.3148000240325928,1.3150999546051025,1.3050999641418457,1.311900019645691,0,0.002208098006604558,0.014602956368566788,27.897589624497158,-0.6348219058963767,-0.0063684546871670316,0.002208098006604558,0.0006824480034704509,,,0.004719946718940729,92.20999908447266,101.4155,4.36,-0.45545454545455044
2003-10-31,1.3169000148773193,1.3224999904632568,1.3134000301361084,1.3152999877929688,0,0.001595919944822006,0.018376461646726572,30.014118682181262,-0.8059647027005123,-0.008092301556444463,0.001595919944822006,-0.0006121780617825521,,,0.004701964974932577,92.7300033569336,101.4155,4.33,-0.4854545454545507
2003-11-03,1.333799958229065,1.3377000093460083,1.3184000253677368,1.319700002670288,0,0.012751478867562898,-0.009296680363490961,44.20794120183822,1.160403168788049,0.011537221262315234,0.012751478867562898,0.011155558922740892,,,0.005590208029424926,93.66000366210938,101.4155,4.4,-0.4154545454545504
2003-11-04,1.3308000564575195,1.3431999683380127,1.3277000188827515,1.3336999416351318,0,-0.002251672312899592,-0.013826324219155861,42.557970207142304,1.3170924333460343,0.01308494186573652,-0.002251672312899592,-0.01500315118046249,,,0.005455702309484844,93.2300033569336,101.4155,4.33,-0.4854545454545507
2003-11-05,1.3339999914169312,1.3355000019073486,1.3278000354766846,1.330299973487854,0,0.002401633473418865,-0.015592199851962474,44.91949616646188,1.1295556704480791,0.01123223826903092,0.002401633473418865,0.0046533057863184565,,,0.005479657360769616,93.62999725341797,101.4155,4.38,-0.43545454545455087
2003-11-06,1.3410999774932861,1.3413000106811523,1.3315000534057617,1.3341000080108643,0,0.005308214893131331,-0.027962138894335853,49.84631737993921,1.7912700073678955,0.017754158138355604,0.005308214893131331,0.0029065814197124663,,,0.005517390684119191,93.88999938964844,101.4155,4.45,-0.3654545454545506
2003-11-07,1.3214000463485718,1.3421000242233276,1.3200000524520874,1.3407000303268433,0,-0.014798340263477799,-0.01785992178232587,39.33341852082082,1.3810039993736867,0.013715550334887352,-0.014798340263477799,-0.02010655515660913,,,0.00587954370290738,93.0199966430664,101.4155,4.48,-0.33545454545455033
2003-11-10,1.312399983406067,1.3250999450683594,1.3085999488830566,1.3235000371932983,0,-0.006834306228151483,-0.007543412065299182,35.63565082104874,0.5208284351398307,0.0051947681489602,-0.006834306228151483,0.007964034035326317,,,0.006071044642349974,93.05000305175781,101.4155,4.49,-0.32545454545455055
2003-11-11,1.3131999969482422,1.3162000179290771,1.308899998664856,1.3121999502182007,0,0.0006093948605416851,0.0006853717165702378,36.209726136633954,0.5590029396560281,0.00557446316574856,0.0006093948605416851,0.007443701088693168,,,0.006062369151927984,93.0999984741211,101.4155,4.49,-0.32545454545455055
2003-11-12,1.3035999536514282,1.3134000301361084,1.2978999614715576,1.3131999969482422,0,-0.0073372718944118365,-0.0028382163634050883,32.467477987055005,-0.5568708074640383,-0.005584271133764725,-0.0073372718944118365,-0.007946666754953521,,,0.006187118203382682,92.30999755859375,101.4155,4.44,-0.37545454545455037
2003-11-13,1.2977999448776245,1.304800033569336,1.295199990272522,1.3035999536514282,0,-0.004459151695755096,0.00408386903878899,30.42182154113472,-0.9237422778793136,-0.009280352345480272,-0.004459151695755096,0.002878120198656741,,,0.006087733056273621,91.61000061035156,101.4155,4.3,-0.5154545454545509
2003-11-14,1.3025000095367432,1.3043999671936035,1.2956000566482544,1.297700047492981,0,0.003615021236036345,0.0005374256760974916,34.04818049930391,-0.7165187871166045,-0.007190981112577994,0.003615021236036345,0.00807417293179144,,,0.00611986330423659,91.44000244140625,101.4155,4.22,-0.595454545454551
2003-11-17,1.3141000270843506,1.315000057220459,1.2984000444412231,1.3003000020980835,0,0.00886653931076475,-0.008903457804121606,42.07272406252234,-0.05323980342617496,-0.0005325398084176136,0.00886653931076475,0.005251518074728406,,,0.0063883187633381406,91.52999877929688,101.4155,4.18,-0.635454545454551
2003-11-18,1.2999000549316406,1.3170000314712524,1.2969000339508057,1.3137999773025513,0,-0.010864660587831277,0.013385573026255981,36.25705583611339,-1.2909074154169864,-0.012993120341070866,-0.010864660587831277,-0.01973119989859603,,,0.006816487569360598,90.33000183105469,101.4155,4.17,-0.6454545454545508
2003-11-19,1.3030999898910522,1.30649995803833,1.2972999811172485,1.2996000051498413,0,0.0024586527209141716,0.005832299213397896,38.32595703661093,-2.3016921052219974,-0.023285946487719603,0.0024586527209141716,0.01332331330874545,,,0.00641873298867088,90.9000015258789,101.4155,4.24,-0.5754545454545505
2003-11-20,1.3032000064849854,1.305999994277954,1.2975000143051147,1.3035000562667847,0,7.674987079093081e-05,0.00046039007928433406,38.39326267299221,-2.0739441540153836,-0.02095752430402898,7.674987079093081e-05,-0.002381902850123241,,,0.006406640114443623,90.66000366210938,101.4155,4.16,-0.6554545454545506
2003-11-21,1.30239999294281,1.3101999759674072,1.2991000413894653,1.3037999868392944,0,-0.0006140724343647917,0.0035319779561666653,38.03570145562912,-2.368815493061327,-0.023973230211812604,-0.0006140724343647917,-0.0006908223051557224,,,0.006407322903659572,90.5999984741211,101.4155,4.15,-0.6654545454545504
2003-11-24,1.3172999620437622,1.3219000101089478,1.3000999689102173,1.3026000261306763,0,0.01137544759244657,-0.012829229362100403,47.788594924613626,-1.7746637721976266,-0.017905997512497256,0.01137544759244657,0.01198952002681136,,,0.0068636857353340415,91.58999633789062,101.4155,4.23,-0.5854545454545503
2003-11-25,1.3107000589370728,1.3194999694824219,1.3086999654769897,1.3170000314712524,0,-0.005022767830515314,-0.0049591862590722124,44.45116635796119,-0.8097462567120628,-0.008130425079534891,-0.005022767830515314,-0.01639821542296188,,,0.006962193187467701,91.45999908447266,101.4155,4.19,-0.6254545454545504
2003-11-26,1.3037999868392944,1.3128000497817993,1.2999999523162842,1.311400055885315,0,-0.005278323195277947,-0.005522321477961167,41.210762643980736,-0.6552877686307856,-0.006574442046661344,-0.005278323195277947,-0.0002555553647626335,,,0.007051595648111622,90.5999984741211,101.4155,4.25,-0.5654545454545508
2003-11-27,1.3070000410079956,1.3097000122070312,1.3035999536514282,1.3042000532150269,0,0.0024513986035625173,-0.005279320490653383,43.276005603790686,-0.4721257961205261,-0.004732438303640669,0.0024513986035625173,0.007729721798840464,,,0.007056349022319062,90.5999984741211,101.4155,4.25,-0.5654545454545508
2003-11-28,1.3004000186920166,1.308899998664856,1.2930999994277954,1.3066999912261963,0,-0.00506254219608592,0.008458964191928153,40.14370433200245,-0.2454690912230051,-0.0024577086053147023,-0.00506254219608592,-0.007513940799648437,,,0.007119835709971857,90.20999908447266,101.4155,4.34,-0.4754545454545509
2003-12-01,1.3042000532150269,1.3043999671936035,1.2967000007629395,1.2977999448776245,0,0.0029179429581109076,-0.0009968535951488944,42.71461516913842,0.4931506094343341,0.00491938604855143,0.0029179429581109076,0.007980485154196828,,,0.006448472062099365,90.3499984741211,101.4155,4.4,-0.32904761904762037
2003-12-02,1.2965999841690063,1.3082000017166138,1.295799970626831,1.3039000034332275,0,-0.005844425230637687,0.00023141276065308247,39.0976638299013,-0.45297699228695754,-0.004540060418122812,-0.005844425230637687,-0.008762368188748594,,,0.00653109299839988,89.63999938964844,101.4155,4.38,-0.3490476190476208
2003-12-03,1.3000999689102173,1.3015999794006348,1.2943999767303467,1.2967000007629395,0,0.0026957191234698178,0.005076549860632218,41.552190220750916,-1.065372337385595,-0.010710880605417805,0.0026957191234698178,0.008540144354107505,,,0.006540175183303887,89.5,101.4155,4.41,-0.3190476190476206
2003-12-04,1.311400055885315,1.3142999410629272,1.3000999689102173,1.3000999689102173,0,0.008654150789776308,-0.0016014259299373945,48.7358801389008,0.8846834731674136,0.008807930772189831,0.008654150789776308,0.00595843166630649,,,0.006758562684860598,89.5999984741211,101.4155,4.38,-0.3490476190476208
2003-12-05,1.302899956703186,1.3142999410629272,1.3020000457763672,1.3109999895095825,0,-0.006502795466746335,0.010284809475112233,44.32287761727425,-0.015350563227534142,-0.00015351741547078488,-0.006502795466746335,-0.015156946256522643,,,0.006107654771578006,89.13999938964844,101.4155,4.23,-0.4990476190476203
2003-12-08,1.2969000339508057,1.3050999641418457,1.295199990272522,1.3044999837875366,0,-0.00461568845764944,0.012799762776369406,41.4685085453671,-0.48342330439148373,-0.004845955743911279,-0.00461568845764944,0.001887107009096895,,,0.006010385377088975,88.75,101.4155,4.29,-0.4390476190476207
2003-12-09,1.3066999912261963,1.3131999969482422,1.2961000204086304,1.2971999645233154,0,0.007528040760500783,0.0052039913901462675,47.424188721218194,0.3301595751448172,0.0032961574509541513,0.007528040760500783,0.012143729218150223,,,0.006277352652130588,88.61000061035156,101.4155,4.32,-0.40904761904762044
2003-12-10,1.3092999458312988,1.3127000331878662,1.3047000169754028,1.3068000078201294,0,0.0019877335808199514,0.012984098264950727,48.90946915082028,-0.6073040645998007,-0.00609155656067255,0.0019877335808199514,-0.005540307179680831,,,0.006066111142772341,88.8499984741211,101.4155,4.3,-0.4290476190476209
2003-12-11,1.3163000345230103,1.3299000263214111,1.3078999519348145,1.3091000318527222,0,0.005332194797227341,0.007824903719233722,52.77753278638538,0.42725073122211743,0.004263406067070127,0.005332194797227341,0.0033444612164073894,,,0.006063397385971157,88.87999725341797,101.4155,4.27,-0.45904761904762115
2003-12-12,1.3135000467300415,1.320199966430664,1.309499979019165,1.315999984741211,0,-0.0021294309563442727,0.014084484033443312,51.110661833731754,0.7439837389676685,0.007412298306003787,-0.0021294309563442727,-0.0074616257535716135,,,0.006055133435022157,88.48999786376953,101.4155,4.26,-0.46904761904762093
2003-12-15,1.3135000467300415,1.3235000371932983,1.309999942779541,1.3235000371932983,0,0.0,0.018576318946144532,51.110661833731754,0.4973225339023557,0.004960899702441339,0.0,0.0021294309563442727,,,0.005717689639462987,88.45999908447266,101.4155,4.28,-0.44904761904762047
2003-12-16,1.326300024986267,1.3289999961853027,1.3115999698638916,1.3131999969482422,0,0.009697763637054548,0.0030158700341036404,58.122834939499576,1.991695318514486,0.019721205535581713,0.009697763637054548,0.009697763637054548,,,0.005518050606550452,88.30999755859375,101.4155,4.24,-0.4890476190476205
2003-12-17,1.3265999555587769,1.3356000185012817,1.323199987411499,1.3259999752044678,0,0.00022611525197884758,-0.004070513025003719,58.27385786946811,1.7175204285976964,0.017029377829449664,0.00022611525197884758,-0.0094716483850757,,,0.005509951151381093,87.94000244140625,101.4155,4.19,-0.5390476190476203
2003-12-18,1.3320000171661377,1.332800030708313,1.3224999904632568,1.3255000114440918,0,0.004062340396462859,-0.018768750627593977,61.000847278121114,2.7302200701335932,0.026936143456550078,0.004062340396462859,0.0038362251444840115,,,0.005550446316051721,87.8499984741211,101.4155,4.16,-0.5690476190476206
2003-12-19,1.3379000425338745,1.3418999910354614,1.3294999599456787,1.332200050354004,0,0.004419667283268012,-0.021376856112815035,63.78565789384867,2.907474388707376,0.028660091616348228,0.004419667283268012,0.0003573268868051526,,,0.005582564886688474,88.11000061035156,101.4155,4.15,-0.5790476190476204
2003-12-22,1.330299973487854,1.3380000591278076,1.3285000324249268,1.3366999626159668,0,-0.005696791510682196,-0.015485200098751095,58.036670868850784,1.4412015248679966,0.014309149315889596,-0.005696791510682196,-0.010116458793950208,,,0.0052588038932038905,87.98999786376953,101.4155,4.18,-0.549047619047621
2003-12-23,1.3212000131607056,1.3319000005722046,1.319200038909912,1.3305000066757202,0,-0.006864036282600477,-0.009234027990001614,51.99400967623615,1.4045634404521223,0.01394790850003562,-0.006864036282600477,-0.0011672447719182815,,,0.005374475834094993,87.98999786376953,101.4155,4.28,-0.44904761904762047
2003-12-24,1.3070000410079956,1.32260000705719,1.3039000034332275,1.3210999965667725,0,-0.010805958477922884,-0.009793494310561313,44.25142915544797,0.7787806918642559,0.007757638479762211,-0.010805958477922884,-0.003941922195322407,,,0.005802171259665722,87.54000091552734,101.4155,4.2,-0.5290476190476205
2003-12-25,1.3092999458312988,1.3131999969482422,1.3039000034332275,1.3065999746322632,0,0.0017581358615581905,-0.009241565575946686,45.66278602599882,0.19897104328154835,0.0019877335808199514,0.0017581358615581905,0.012564094339481075,,,0.005789643275579001,87.54000091552734,101.4155,4.2,-0.5290476190476205
2003-12-26,1.3097000122070312,1.3113000392913818,1.3034000396728516,1.3092999458312988,0,0.0003055107943902103,-0.010460417091428087,45.91926546567462,0.030555746756588675,0.0003055107943902103,0.0003055107943902103,-0.0014526250671679803,,,0.005661163650312607,87.62999725341797,101.4155,4.17,-0.5590476190476208
2003-12-29,1.309000015258789,1.315000057220459,1.304900050163269,1.3112000226974487,0,-0.000534614089107286,-0.012605038955664671,45.51445353832981,-0.5545862700570781,-0.005561298091944502,-0.000534614089107286,-0.0008401248834974963,,,0.005631886028318969,87.3499984741211,101.4155,4.24,-0.4890476190476205
2003-12-30,1.2941999435424805,1.3125,1.2908999919891357,1.3092000484466553,0,-0.011370798567053048,-0.010044732500311349,37.90567477752537,-1.4693644842730391,-0.014802665702653267,-0.011370798567053048,-0.010836184477945762,,,0.006057609414921991,87.0,101.4155,4.29,-0.4390476190476207
2003-12-31,1.2971999645233154,1.3005000352859497,1.2835999727249146,1.294100046157837,0,0.0023153680848246113,-0.008171423918795107,40.09190691931616,-1.2409654835799255,-0.012487297617828576,0.0023153680848246113,0.013686166651877659,,,0.006049011385433773,86.91999816894531,101.4155,4.27,-0.45904761904762115
2004-01-01,1.2960000038146973,1.2971999645233154,1.2812999486923218,1.2971999645233154,0,-0.000925467228841064,-0.005015436499161696,39.492955747733205,-2.2845525598088945,-0.023110528483724194,-0.000925467228841064,-0.003240835313665675,,,0.005685129991584817,86.91999816894531,101.4155,4.27,-0.3161904761904806
2004-01-02,1.2925000190734863,1.2979999780654907,1.2862000465393066,1.2942999601364136,0,-0.002704258716025822,-0.01067700176604991,37.722757347515206,-2.570476227019569,-0.026040902451728753,-0.002704258716025822,-0.0017787914871847583,,,0.005539372426228289,86.91999816894531,101.4155,4.38,-0.20619047619048025
2004-01-05,1.2812000513076782,1.2889000177383423,1.2773000001907349,1.2864999771118164,0,-0.008781163358051226,-0.005853927686337745,32.6364666628284,-3.8138112014846404,-0.03888440620624292,-0.008781163358051226,-0.0060769046420254035,,,0.005777389719977303,86.06999969482422,101.4155,4.41,-0.17619047619048
2004-01-06,1.2865999937057495,1.2871999740600586,1.2766000032424927,1.2807999849319458,0,0.004205896303159801,-0.008161009074304615,37.00749132734418,-3.834370819733801,-0.03909817718635108,0.004205896303159801,0.012987059661211026,,,0.005574045245639542,85.62999725341797,101.4155,4.29,-0.2961904761904801
2004-01-07,1.2894999980926514,1.292199969291687,1.28410005569458,1.2868000268936157,0,0.0022514697575193297,-0.014346623081396004,39.28595332664271,-3.0669755850803337,-0.031149915918149515,0.0022514697575193297,-0.001954426545640471,,,0.0055812159621285605,86.19999694824219,101.4155,4.27,-0.3161904761904806
2004-01-08,1.2786999940872192,1.2948999404907227,1.2755000591278076,1.289199948310852,0,-0.00841061264919501,0.00844608121949797,34.308926717952914,-3.216774042547399,-0.03269649228474417,-0.00841061264919501,-0.010662082406714339,,,0.005635893678713043,85.56999969482422,101.4155,4.27,-0.3161904761904806
2004-01-09,1.2736999988555908,1.2832000255584717,1.2681000232696533,1.2783000469207764,0,-0.003917882495844451,0.01735100242686416,32.27061648260759,-2.547822579004877,-0.025808416302665643,-0.003917882495844451,0.004492730153350559,,,0.005661499161445116,85.11000061035156,101.4155,4.11,-0.47619047619047983
2004-01-12,1.2761000394821167,1.276900053024292,1.2684999704360962,1.271399974822998,0,0.0018825329823812652,0.017475122850209024,34.288689916117065,-2.535699054665652,-0.025684019181842706,0.0018825329823812652,0.005800415478225716,,,0.005703682501329771,85.55000305175781,101.4155,4.11,-0.47619047619047983
2004-01-13,1.2710000276565552,1.27839994430542,1.2690000534057617,1.2755999565124512,0,-0.004004568730467824,0.023996801326890305,32.099915493884055,-2.954873955086945,-0.02999409870670084,-0.004004568730467824,-0.005887101712849089,,,0.005080585218560799,85.51000213623047,101.4155,4.05,-0.5361904761904803
2004-01-14,1.2894999980926514,1.2913000583648682,1.2705999612808228,1.271399974822998,0,0.014450530893125941,0.0015509687892607538,45.65230254720245,-1.4896880778326405,-0.015008953724467405,0.014450530893125941,0.018455099623593766,,,0.006293637726240533,86.02999877929688,101.4155,4.01,-0.5761904761904804
2004-01-15,1.295799970626831,1.2992000579833984,1.2861000299453735,1.2896000146865845,0,0.00487369750561501,0.0030869484500308797,49.3591027544043,0.1236305945100824,0.0012355423482006724,0.00487369750561501,-0.009576833387510931,,,0.00633342446275165,86.55999755859375,101.4155,3.99,-0.5961904761904799
2004-01-16,1.2984000444412231,1.3021999597549438,1.2926000356674194,1.2955000400543213,0,0.0020045290801871548,-0.002926705478237701,50.84908582581822,0.09251310135123259,0.0009247033435630755,0.0020045290801871548,-0.002869168425427855,,,0.0062393769887257935,87.7300033569336,101.4155,4.04,-0.5461904761904801
2004-01-19,1.3014999628067017,1.3042999505996704,1.2984999418258667,1.2991000413894653,0,0.0023846454293004688,0.007837129421906841,52.63827680780863,0.4243795506030601,0.00423481600170472,0.0023846454293004688,0.000380116349113314,,,0.0062141831233873904,87.66000366210938,101.4155,4.04,-0.5461904761904801
2004-01-20,1.2914999723434448,1.3032000064849854,1.2847000360488892,1.3014999628067017,0,-0.007713104735758669,0.016260184364116137,46.7288639158835,-0.07737305340687062,-0.0007740300180282685,-0.007713104735758669,-0.010097750165059139,,,0.006258044064286326,86.70999908447266,101.4155,4.08,-0.5061904761904801
2004-01-21,1.2998000383377075,1.3040000200271606,1.2863999605178833,1.2914999723434448,0,0.0064061238337247365,0.005000773603883513,51.58701661315815,1.451762900808884,0.014413257173747774,0.0064061238337247365,0.014119228569483406,,,0.0060416337726737065,86.36000061035156,101.4155,4.05,-0.5361904761904803
2004-01-22,1.294600009918213,1.3056000471115112,1.2926000356674194,1.2991000413894653,0,-0.0040086611827022086,0.024486339274828905,48.59684488344217,0.6217951384735576,0.0061986996878859255,-0.0040086611827022086,-0.010414785016426946,,,0.006077538693887908,85.81999969482422,101.4155,3.99,-0.5961904761904799
2004-01-23,1.3116999864578247,1.3193000555038452,1.2936999797821045,1.2950999736785889,0,0.013122220724331368,0.01395140401498196,57.35141501306046,1.721596618690202,0.017069450654697952,0.013122220724331368,0.017130881907033577,,,0.006813133293557878,86.55999755859375,101.4155,4.09,-0.4961904761904803
2004-01-26,1.3125,1.3162000179290771,1.3083000183105469,1.3147000074386597,0,0.0006097199688195087,0.008533296130952328,57.71426361549967,2.643310085952444,0.026089783272712525,0.0006097199688195087,-0.012512500755511859,,,0.0068123446980456175,87.25,101.4155,4.16,-0.42619047619048
2004-01-27,1.3063000440597534,1.3164000511169434,1.3039000034332275,1.3121999502182007,0,-0.0047349682445980805,0.022965605433600045,53.8878852128345,2.5594759545774837,0.025272697523958824,-0.0047349682445980805,-0.005344688213417589,,,0.006374365475893476,86.27999877929688,101.4155,4.11,-0.47619047619047983
